hash,result
01bf98a5aa1c0f57b60bfbf1c7b9e0cc.vir,0
01cb9671ebe166a38118c2f094aa4a4e.vir,0
01cd9a97a0da9a032632ceb589069ce0.vir,0
01cfb4c9aed4f22e39d472b845087be7.vir,1
01d756455505f2600eb07549389d2f08.vir,0
01e2fe78b8476bf5f78d434b94203d09.vir,0
01e4feffa500cb4b13c26a7fc960b66d.vir,0
01ea0706c7c4c41747b96878dece5040.vir,0
01f7a2cc75d70c560abcceaec2251e86.vir,0
02103316bb35fc23155effba7b648e77.vir,0
02140ebab8df865e7968776f8ea51a0c.vir,0
0219386db9f489f99f8da8f76cc656a8.vir,0
022fb014c5166435e343d81ac0b60aaa.vir,1
0238e032a0c38821c55725e36c76ba2a.vir,0
023afb20e78c42a4a42fd07b6a1d4eef.vir,1
02423813013334be808e012a1b24612a.vir,0
025470e437d085cfe9d79171c739f3a6.vir,1
025d6f394ff0ecac75cafb771b5f376b.vir,1
02840985a6e9f62e27c1c0991d5704d4.vir,0
0287b36c1d56d3ea4bb2eae1986a51a3.vir,0
028cf7d5e4cbb0e6b4e41f603a4d7f77.vir,0
028f34c3f67bab0d1df74b238bca2754.vir,1
02960288704a21908a82291a09f72aff.vir,1
0299ad4aabbc6cfeeb5990a3ece68527.vir,0
029da1b1475c18d8ae3a4e891d927c22.vir,0
02a087a8f8a3051b8ca3f9f1fb3440b2.vir,0
02aab54e2f753278150571c811c641ad.vir,1
02acdcd3a706f14997c17ad8769d9518.vir,1
02b826f6696baa472e3c185598a074ca.vir,1
02b9ef842e66701b0dca2b8864a49965.vir,1
02bca59ba76816da9d4715dd7d8ae0d4.vir,1
02bf65c0ec2e52db8fb6539076c21852.vir,0
02bfc00ad64e710c761e70d7ce1a79c8.vir,1
02c09d4a0c0a57162b45427de712f1e0.vir,0
02c0bcf0c270cae9a56163736df9648a.vir,1
02c4294bbb68df1107b698824bbae6a7.vir,1
02cbb62f677ba61ba9d7d23c982cc686.vir,0
02d2edf800da579643abd469eb7d9fe2.vir,0
02daa698ed26071bc3502512443588ba.vir,1
02e7d4d989a5d2e7b0c94f825dc5a633.vir,0
02ea4ce66a0a37209254cc13fde8335a.vir,0
02f35bddfd66794cc68598c47e210dde.vir,1
02f67b2e5cc6424d738c3e736b5d37fa.vir,1
02f69355eb5da04961188c88a2825b14.vir,1
02fa24e3f06b87189d43045db1cce617.vir,1
02fb940e283261f0829156db5d62aecb.vir,1
02fcad469a9538e1023a0ccaaed41a70.vir,0
0300ce414307e070466f7e80bdf15e0e.vir,1
03070cbf2c20f71dc11d6c8380992b71.vir,1
031144457806eb0fbe3a816a9d306207.vir,1
031eb89ca0c43a3dee8890d4629c7ed4.vir,0
0322093c433210996441f1aec2402824.vir,1
03309e45a4102d6b3ac1dadd1529dd25.vir,1
0336ac8d114d67656043ec40f8f296a0.vir,0
034121430d9526f23ab208efe10cffe2.vir,0
0351f88f79ef1608d1c6fadade2a6655.vir,1
03565280a23a05c99930a1591048b84e.vir,0
0357909a42d393dbc185e3662dcb4a00.vir,0
035e7a6d2005f272b4315a5ce894c2a7.vir,1
036021caf0c89e0c6ea2c5c5bd7f1894.vir,1
036211f81e935d80a2a538e9282e641d.vir,0
0363bd4d052c4c400c4841ccf29f64d5.vir,0
036409bbede331000347af188f16d22e.vir,0
036a59ed3579dc40eae92f432d6eef9c.vir,1
036d37eb30f9ff25cc81a46fe43aab2f.vir,0
0371211930f4b8bf9b634ec319dc06f6.vir,0
0374e8ef4b9fd69a4b8acf45d32b033e.vir,1
0387ca27eacf22bcb0683efa15159d59.vir,0
038a62bb95c269bffd8140e3944a5d91.vir,1
038ccd25dbe9a46cf3d9751c2a550011.vir,0
038dfb289206dffb6a24613179ce6305.vir,1
038e3b0e0c90977d7913810f2751e70f.vir,0
0392c969d936fadc8f05665432068cfe.vir,1
0394458484bb2c65e843ed620bc50485.vir,1
03971827ab2ff476063c9b49b7fdd0f3.vir,0
039ad02ba95bbfebad513446ea5a6863.vir,0
039be97664b2e49d90ab8b56379c3cec.vir,0
039ff4a8ae20f56755ad9ac78da462c7.vir,1
03a527baab816083887f78c0ee3b319d.vir,0
03a97702b6e944f0fb974ad4d2d0af82.vir,1
03abece4a8b4643b284302e94a3ad6d6.vir,0
03ba6813043cf267ffdf9425be4c6012.vir,0
03c1ff022df1324cba1e956ca8841566.vir,1
03c816d2b5d425f36a808b26dce0c69d.vir,0
03dab82d13de6d1557e10f4c20de9764.vir,1
03df7ecd647f1ac1274b3158a192d36a.vir,1
03e0fdd6c8c90e30b3bc09b737a3ed27.vir,1
03f708970300736969104b2e7657e37c.vir,1
03fe859082bc67644e9320541bccb180.vir,0
04003bc45f98a3f8e5bb9fb427fc2702.vir,1
0403e037b2ac52e0cb4415302aa32aca.vir,1
0407947dd627e781df952455ebedf0d0.vir,1
04114546b4e8504ec31daeb1c7383abc.vir,1
04185f12e2716cd5a29c58eb4b1cfa34.vir,1
041c86c0015b4183dcc903368caae792.vir,1
0423e9500c42ed62a31189f8ecc631b6.vir,1
0424adb86c62719f1f6ec504afae548f.vir,0
0425e9b39b462246709ec47056d3bdd3.vir,1
042714d8062aabea3eaaf70ba110ffd3.vir,0
0429c7f2998cd5e9daeff52eadf7e4cf.vir,1
042d2921b3c1ecfe011b9b7752ed8a10.vir,0
0430696075c764dfeeb6b185733c3204.vir,1
043e137a2f21e6d174041f31fad7385c.vir,1
04447dfdb89687e4e91853a1d35b984c.vir,0
0448a27b298bb3b4b805f0b86eb5958a.vir,1
0448e537c07f0a600dae6517eb5c8d47.vir,1
044c4968b58d2d117ca7541cbaa63cf3.vir,0
045126c7988cb519922f817d262ea358.vir,0
0456f4455c3d9e13fce7df22e3ba232d.vir,0
04668cbc70b1cbf013eeba6e84e1afd8.vir,1
0467e4aeca4466937e7b8c83b89d5b4b.vir,0
046add643c9cd8e85dfe93c57ea7d265.vir,0
046afc55957c46cb937ee3299adb1966.vir,1
04707ab3c11a737639e7aadc658d1b96.vir,1
04773f33818e02c683d1a582d646ed33.vir,0
047dda5a1e4a4a62733de91b4538c274.vir,0
049d03834e26ca33c2f46271317c664d.vir,0
04a475dc173372d3d8ed45982cb3614a.vir,0
04aed408e4d22ddc22df97f6b4ac7b39.vir,0
04b378ea0fdd6ede25c713d739c873bb.vir,0
04b37ed3324ec8cd829b73f324523a56.vir,1
04b6ba037c4d09e0c1c72f5e647dc1a2.vir,0
04c067e1806b763b7626d54fffd33aab.vir,1
04c31aadec5e111ca4a5aed713c55728.vir,1
04c3751811b4ee6c3445a45da0d295fc.vir,1
04c9edbca6ceb0bf7aa368429ef7eba3.vir,0
04cf78bde1ac39e13f0b451af68b095d.vir,1
04d732f3b4e1d8ad4eb7df60bb57959b.vir,1
04e75a0cedd7fd3d598c05d3234c1c75.vir,0
04ec3ef110a41c2f787d3d079301881e.vir,1
04ed62e42de665c20d8e409a48214c0d.vir,0
04ee31b7d039be3ca5d3df8b5198a7f1.vir,1
04f0c9dcc7505c9c1c76d76a49ca2b73.vir,1
04f88485754c25649977f340524f6394.vir,1
0502b5b967d26d3af0deb5fc453b7c55.vir,0
05047e71c2fb1172ab905ebf78da5c5d.vir,1
0505f8de4b9d827993daa2cd61bdb6f5.vir,1
0506e836d2847f59ceb7de56dd553d80.vir,0
0508d93233927210386bd263b236be12.vir,1
0510e863bc99c5dc41afc35bce56ade6.vir,0
0520557b2190906900923fc9da3aa062.vir,1
0523bc69ebb0466c8c568bfd7970e261.vir,1
0533453ab0ff64aaa35061be37ea8660.vir,1
0536c33380a8a22d2247afb29746a91d.vir,1
05383ec2fca7810bff85026980dd35e5.vir,0
054030341c156bb4eab8eb6bb296a667.vir,0
0542627a46407e97be9b69548e143320.vir,0
0564473bc3710ff10cf53c1704eada08.vir,1
056a32c231654af16258f9dbc949c751.vir,1
0570c516589ae640507b5a015e41a5a7.vir,1
057d1c682e185b1641ce84529c2a4867.vir,0
057f436a14eb2a7f0544a5a39a6f3ed6.vir,0
0581f6eaaf05c4b78a2663fbbc74b301.vir,0
058554158b59bbfdaffe8c0ee4162f30.vir,1
059051c8506ad95e3aa5f610fee60421.vir,1
0593e3971565248d4291f0f4cfa8a633.vir,1
059db0d068958f0a6bdb89de00c113ee.vir,1
05a76fd399165d8bfb094d9978ea1e54.vir,0
05b7e43fa901a7a32dafa38fb0a774d3.vir,1
05bac962b85f3c8be36c3f7924f0905c.vir,0
05bfe86b433129cacc037cb75173242d.vir,1
05c7a3e85af52d26698f5d68a86c29ea.vir,1
05c9811afc20d484b3975b16e7dd5e1a.vir,0
05cb2a91e8f8f5f08fbe2517da2704fe.vir,1
05d7db47092b92d3cc4d3cda9a55e5f3.vir,0
05de819420697a6539dd631ea5c98772.vir,0
05e19ab6807dab718fd8b4d457bc7fa3.vir,1
05e7ffcb15d5ab5fae89acc6a0e30565.vir,1
05f4f72126ac04280a19c343f339dffa.vir,1
05f87a94457d6bcf5298a4fdc7f68caa.vir,0
06019a5d713423979e3a82e8e0b92a63.vir,1
0602e2238359945ac83d0de55b2ee4a8.vir,1
0604c7ee9b63b96ea00995504ad42a40.vir,0
060cfafdaeeb72d6e6ee172c2f2fdbbe.vir,0
0620c925532917ff32cf18744a50b6db.vir,1
062779b466783c70ce23546cba05da3c.vir,1
06284d390c4ff4219014ea4172d1af98.vir,0
0629b21bad39e1f8c7269d3f31770c01.vir,1
06308e0f8030b15b7fbf60235e5c49d4.vir,0
0630a438e81f92029759488b48ccfb05.vir,0
063bbb83319f9cb07ede1d4029ad0c65.vir,0
063ca725fb58d5e57c561ee05753c3ab.vir,1
06414fae2b36208d5024cf9c1051a2d7.vir,0
064251a74ed70c69292f104187f0553a.vir,1
064885fc96889f35ae83866d861306c3.vir,0
0649e72f17b462b670b432378796ed3a.vir,0
064e63720225b93c8bd6c8fceb19542d.vir,1
0652a9b96568dcdc5fc05fc535b63658.vir,1
065eb297c352f1d0e13710ba7e239812.vir,0
066f112ee6658186ed1e5ebdea48cbfd.vir,1
0671d627e199b40aea29ee6e114cbb5e.vir,0
0673925d59f87ea8d048b780ef269d9f.vir,1
067a5b3a2d5841605f27d10a17feb2f0.vir,1
067d78c6e9d55da6374820df4aa2fa5d.vir,1
0687ef70722cf7e38624ff83cf4b8f78.vir,1
068a74cc05fe7457cb03e3352855db93.vir,0
068c0ca37bba360f7dafcc2dee6228ed.vir,1
068c9b1b095945a816ec5316e301517c.vir,1
0691f3b2141e486493cc3b354151f761.vir,1
0692a99709f2fcc97c0927e821ca4f31.vir,1
06948bdda509317c175a591639e1aee3.vir,0
069825bfd4c26025694f0e5fa3843310.vir,0
069d7ef9b74596ede9e35ebb183a3c9c.vir,1
069dfd33203bfb4695b67756190a6938.vir,1
06a337be95579e3fb32b39fcaf2d2f41.vir,0
06a6115f5994c4a38dca05926eaf74fb.vir,0
06b371bd55ccf0d4f1c54371a232d2a4.vir,1
06b495531b7e08ccd757a4edd286dea6.vir,0
06b50a7abab50689497daa79d613d274.vir,0
06b6a0292c74d30664f4a2f61396f14c.vir,0
06b6b9267d9513701c5f76beaff9f2fe.vir,0
06ba269417d614d02f971c69104ac71f.vir,1
06c03d11ffc7b66cfa0b93efd89b3305.vir,0
06c2b7e03d01439fddb49423199fe226.vir,0
06c86db393bee014942c42d11c1ce091.vir,1
06cc4594d79197335118fc82f9c0502f.vir,1
06d06dc229e57ac23c4e89c81370dc34.vir,1
06d7b39ec50cf5d801a06c40ddce2287.vir,0
06dd1127a66cca0e2121364d27bed54d.vir,1
06de0c2a7e5bb6c0d3bcccf74b39c6e4.vir,1
06de408fb6d55a039e5ca270d01e1f83.vir,1
06dfa4579afd415619e07c6425d0fc95.vir,0
06e2c0bdd2d8f1730498422afcc1bbf8.vir,0
06e47e9506422d47a2c213a2dfa8f313.vir,0
06ec19ba1ebf746db3bf94d5bec1f248.vir,0
06fc97e4cbd9250149e3942b38d5b6f2.vir,0
06fe11b1d3c9951ef668cf351dd547a5.vir,0
07007a50e0d306826db92151a2f81852.vir,1
070b042f1e0dd323f811a28d29d2df3e.vir,1
070b3a2f850178f22c3bb1fe023bea54.vir,0
0717ba1be81902bccc8616f61ab7510a.vir,1
071b61a051ff92e6afdd053fd01a1842.vir,0
071ccc24faaf0a8577075b7466293e8c.vir,1
072b955d671a1a62e69e309d81736e0a.vir,1
0733bff4f36882612b6721a5686b29ab.vir,1
073f730831e2adc298d9b2c753275400.vir,0
0740d5de49603fdee7f5649f11a62622.vir,0
07438bdfdc02daadd76848fcbd90f643.vir,0
0746e8e54d06f0db96e76c8f6e32a7ca.vir,1
074cee283916f5e6be3ceec6a381aa42.vir,1
075615424ec597253809b67c28e6eeb1.vir,1
075929f2506fe4ffe96904099da7f12a.vir,1
07597f6674e30cea32993545bdaa8c62.vir,1
076b32acf410796ed330ebebd5fce9da.vir,1
076cde1b6aea1e326b750f6743b1a093.vir,1
076e55d109138cf446b67049fac23a66.vir,0
077eb5bb3cd46988e4622b374341ce59.vir,1
077f32fffa68ddf348ccbe21115cf66d.vir,0
07847afd4bb8501cc0f784b722210e1f.vir,0
0787e961429dd37cdbcb6f0457fb1112.vir,0
078bb0be2a158d103b70c4d4696c5aee.vir,1
078c34865a95982038e7962d7fdb78c1.vir,1
078f644382f20ca35c4ba1106784a324.vir,0
0791db73805189ca7b990260fe1090e9.vir,0
079394bbf4a855c60e1569d818dfd7ff.vir,1
07960065712e8c90fd3fe98c09da2888.vir,1
079761425085ea25d22a9abe54cd6c32.vir,1
079c7d233fbe4e1be9e7a5c2db4728b7.vir,1
07ac0525d25c1a2e4a7ec5f276e78036.vir,1
07b05f40a7c8f0304e6b1b8771a01db4.vir,0
07b7492e2ae53d36cdb8ddc32685c1a1.vir,0
07b89e61a5d132650a2f5507b0425659.vir,0
07b9306525a70c41b61c89cd5387c41a.vir,1
07b9bffd376a5dbb1cca5dad6ec7836c.vir,1
07bc32af60bf9f2e4c2d227a5fd9b181.vir,1
07bf703eceb9b7648dd26b7513042996.vir,0
07c9e3aab67115bf26e203145280b4dc.vir,1
07d0e9230f2a656ef16f0ade2e4a0346.vir,0
07d317f9d0a1a819d6e291dc0c73143a.vir,0
07d467705fc5078cc2cd4132b9c7b155.vir,0
07e2b1b0f79a35067b28146e8e983b1b.vir,1
07eb185a2e175c942af950c61f270cd3.vir,1
07f472f4ecbc48225a0d4402c76aa952.vir,0
07fcf96f767d3790c5e48724510e5296.vir,0
07fde4c1fc6dfcc4606d9b207ac2a11c.vir,1
080254032f0c0ce84e7599685d81fdb3.vir,1
080839478e60f0cf8824717011ea6361.vir,1
080f0ee576db721945a3c18b8d304dcf.vir,1
0810b9d807937d6b7917b96424ab97a7.vir,0
081453d7b77944b7c8f3a92de6086e2e.vir,0
08145a93facfe09fc87c38fe782ff082.vir,1
081e841fece39a4087a7f47e3233035b.vir,0
0824e0416b726413828ff8fb79bbf93b.vir,0
082520a57ea0f84ce9d113240f0469ae.vir,0
0826c87bcdc625e3e63a79765b1f9df9.vir,0
0830b2723766689c57c6dce8c17906bb.vir,1
083ab964f043c858676fae2993da56ac.vir,1
084a9e36dd56441502af4fdd282ab788.vir,1
084b0a5757f96097d3dff148c711bb6a.vir,0
084ded583fe07be3000aba91542815e0.vir,0
085163ec6f0776e4cbeb93f863322b0f.vir,0
08690897f4e1f27b6b82a25f4c309e97.vir,1
087063aa9312b6f6219e81d1bee0454c.vir,0
088a12f687a0155d4d32272bd14f065a.vir,0
088b532f6bc58258a694da06f5f82bbb.vir,0
088b882cdaa5f2ab217a7f13c5a582d0.vir,1
0892024491a4ee10ed9006e592b15ed7.vir,0
0892503ede1c905702fd2f116c60550a.vir,0
0896787eeabada0dc33bb20621ea8710.vir,1
0899af9af88b4605a4127b3062e5f06b.vir,0
089d8bc552f8ce824af9bf6749780265.vir,0
08a183d5e41eb73b6d3e21aa82f7b006.vir,1
08a8000bbf5cb1205925d6146666d958.vir,1
08af3661953d8d9a111d12bb4e76136a.vir,0
08c3354d1164b335b9f097566967613a.vir,0
08c612fc73d83c9d25518822d10f47e8.vir,0
08cb336004ab3bb8e58fea036b107181.vir,1
08cd271de6dd3d06beef357e120247a9.vir,0
08d124a9e2f6e9faf677ec71caebeb89.vir,0
08d4e33136987d5b8be1b73eb76e73b5.vir,0
08d54c26baf66964afd46f85c191b5bc.vir,0
08d5af1db33e897d757ca70ae97f3b5f.vir,0
08dfc4ef143352dfc8e74c72039a48b0.vir,1
08e05f39030ef26689673482d856f629.vir,1
08e149c329570441c7b7653025970e77.vir,0
08e6f467678ca4e918083ab002d41dcc.vir,0
08f77cacd743c301fad1eedbcd34283a.vir,1
090fb6647cf2aaedd8ec4690ac6460eb.vir,1
0913c1eeb1a722243555e2fd3003a4b1.vir,1
09144e8ed52e0b1a463b054fd8f1df09.vir,0
0919406ef40be165f33161a2ab2e9702.vir,1
09236ce62ceccbfac3512e4d10129a46.vir,0
09259ca0684112398968a82d0608aadb.vir,1
0925a3ccce3109737283f916a2973809.vir,0
092da2071dfaa5ee24cb8148d287731f.vir,0
093772bd3ffa8da30cd5fb460d1a42af.vir,0
0937de96885573f06e071e5217c983d2.vir,1
093ae64d6cdefe9ef54189174c47a8dc.vir,0
093c1e398e0d45fcf86513a3950e5222.vir,0
094903deea88bad2216093f5119d4a98.vir,1
09524606996e02c49878c10bc3599eb5.vir,1
095a144d5a9dbfaae951cf9e06406aed.vir,0
095ad350b3522d479b5f1e104276ec20.vir,0
095c856a23c78a5808047e16da6d02d7.vir,0
09617a2b0bbca69566863679f991e71c.vir,1
09619d04f9ab01c1778b5f041aeb9841.vir,1
09637776575fef8f8b5c04f61cb77ce4.vir,1
096617a3c833b42984037d83a98e83ea.vir,0
0967f38ffc2d0b53795db06d670f1e26.vir,0
096be83cb9019c24aecd33ddeb5756da.vir,0
09778bd732c55d74a7fe4cd5b20e64b1.vir,1
09779ec64060c31876cef2a3af7349e9.vir,0
098729a81b38b3ca82eafbb2efeb5b4f.vir,0
099aea8a5d8e31aea618ffd4f4dcd94b.vir,1
09a0d23e06ac5aa4de588154dcdf755c.vir,1
09aaef7034a612fe17847757ebe5c04e.vir,1
09ab23a2fca500a5f2b8f5b4460b3d61.vir,0
09ac7ed325302d1d034a02af1783aac7.vir,1
09b1ddccab9bf91d7cef9cc8c8e92aca.vir,0
09bbfc3f5006d075e5b68d109ebc274a.vir,1
09c2d99a112fcceef03187c0fd7c56df.vir,1
09c318fa378b5c05cd952e12a24c039d.vir,0
09c4c0dc8b532ea21e3384b6b3527f6c.vir,1
09caf3f13a6f4cf87f199e5fc2d3cd61.vir,1
09d86d7daa96ba42a64f433137beaf7c.vir,0
09e3b42f747e77f23c25bf9780c0c6c8.vir,1
09f3432e2a2d7be86afd634b3f9abe7c.vir,0
09f9efa4212409ecefda87ae48901b37.vir,0
0a108657c26b278556780b796ee46263.vir,1
0a15869b79990953eec3443e2bfd2cb6.vir,0
0a169b7954130aa0b8a50ad10de30f67.vir,1
0a1cc65ce64e7996496ae788841914c1.vir,0
0a2b24216b20731731626ad0a4921721.vir,1
0a2cf1775b856be8a345acd7710c3953.vir,1
0a2e41b1f45ff0c315a429e023e4d05c.vir,1
0a34f6d87ccc8c0f10b67c55b738dc0d.vir,1
0a367592f18f912212711a9724677ae9.vir,0
0a489bbbd08f7df9e994f749f5c1aefc.vir,0
0a49649da5db78b4241c9dfe3b9118d3.vir,1
0a4a8a9f543284550ce4c20d130c3feb.vir,0
0a661b8119ad6206c1f45406f32cc9c4.vir,0
0a67342224d46a5f69c3f1256d079412.vir,1
0a684412396574d676b4f6c59effe163.vir,0
0a696c0810a1c510ce93db9305ff975b.vir,0
0a746590ffa6803c294c855bf668541d.vir,0
0a769c4e4f1064466a593f42ed58040e.vir,1
0a7aae1111c6bb698d4fe78036e435f1.vir,1
0a7e2cb5a12eab2edd7bef272bdca2e1.vir,0
0a8150f168cd6937074850c4bcad0395.vir,1
0a863d4d3d12797ef42ff21d017a325d.vir,0
0a891e02d36d42d0ec267d5d01909697.vir,0
0a8e48e5a1bad9df20f088aa0e421c18.vir,0
0a9021a9accb9efcd0fe064945b00196.vir,1
0a9a694ffefa02744c1578c1f09458db.vir,0
0a9f2146aef8551879c6d0cf8e6f75fd.vir,1
0a9f83aa6749674927703abbed17c433.vir,0
0aa2c649242d9543b936e29184f403ad.vir,1
0aa389cc70b16c77b3ce8eaa4ba87f20.vir,0
0ab3b0d3a644d67a21617ab8a3f06321.vir,0
0ab3b50def26f0700a09f87df85a8861.vir,0
0ab8ebca18fd8deb6cebeef0b15ce1b0.vir,1
0ace51e992e79d9461082805813b38cc.vir,1
0ad7195ef3b5791adb2c366ce6db32bd.vir,1
0adf3e3034bd87f81dcd017d3c9d03c0.vir,0
0ae0ecae57e0bcec380e7f9e294f4636.vir,1
0ae277d813bc523f00aedf698f0b2eb4.vir,1
0ae93f103463daf94fc11735873cd77e.vir,1
0aea81d6a980fa9c7633900a4f9fa971.vir,1
0aed7ed39d0ffd6cf5268c4613ad3843.vir,0
0aee14130b3ed1188d866c391613898e.vir,1
0aefe676527905551319aea1ee328262.vir,0
0af0e757bf6146ea23ecc07114a7d6d6.vir,1
0af383851ad8660f9b565b023d0c4d2c.vir,0
0afcb2f0e57241a08d6ceafc945a84b5.vir,1
0affe7419700e75f2f83635d124a5513.vir,1
0b02cbe249dd2cfacb3081c901667df2.vir,1
0b0a110d09d3d6ebe9cfbaf3f6fd664d.vir,0
0b0b5016c7513ca07c7158583660824b.vir,0
0b0b79861eb6fe753f5f8382c4616e06.vir,1
0b1445d0d250d68c77d55dca111f5956.vir,0
0b281aac86675bac67e8909ebdef4af2.vir,1
0b28cb837f2ff05517a18962c1ab92cd.vir,1
0b37998814e48fd8dbe5433b8e4bd9ad.vir,1
0b397a1682a3d73b72abbacfd40fd3bc.vir,1
0b4e50dbcd79638e7b0e3b50d28968fd.vir,1
0b58485eee2818ce244e0fbdfa8d747e.vir,1
0b5df98325979cfae00d5e28b9ca79b4.vir,1
0b7067037799b519a42489aebdb09b57.vir,1
0b86d0e923ae9a58e283b59836f810fc.vir,1
0b8e726a39c774dd247f250ac9b5aae3.vir,1
0b8e9a08a7589c90266cf4cc724614f9.vir,1
0b8fabae00968bad7b16ca6b53ff0e54.vir,1
0b931f23fa9146abcf57826f00db8e5b.vir,1
0b9422eb8dd761a479bec65062f571c7.vir,1
0b98c4bd57552b72c3065301d5752af0.vir,1
0b9c4cf93af1a48b973d2e6d65b894a3.vir,1
0b9f74cf0d2a825962a4076c797ce794.vir,1
0ba343ee2572b96e1ba7456b42f968b9.vir,0
0baa2a56e9a98216d39bb6d96d1d63da.vir,1
0bada5660ff9193e231beb9a46382f45.vir,1
0bae7e8cf3adf0397a175e04c7d00bdd.vir,0
0bbbad908e931725bb9cf353ec68204f.vir,0
0bbf92d07c6aede6147533ec6f1b3c0d.vir,0
0bd8746094fcea055940b207ff400fa0.vir,1
0be46d2f235d0ccecabacbbc1d78837c.vir,1
0be6c6206933f9bb928056b60a6e9b91.vir,0
0bea8cd969f6f1014bc750233e084e7b.vir,1
0befada00e90d59664507a1a9c16630f.vir,1
0bf6c43d7b5167d89fcfd96ae6035cda.vir,1
0bfa9893367d420ec43cf945bb47ac69.vir,0
0bfc722130cc1491eb187ebb546a53bd.vir,1
0bfe5c68101654bc89397500608ff551.vir,0
0c04308183ea7c9f3e9aae62c046474c.vir,0
0c1060c44202bb79118ed9814c2ea85d.vir,0
0c10729fff9c796f9b8ed10e8ef5cca7.vir,1
0c14e3c70bd26d1973772331902e6db5.vir,1
0c1e43f69fc04bddaa04e1a12f4d153c.vir,1
0c21dc584bad1bbd4fa8fcee7cfef09c.vir,0
0c267669e47b86d64b7de8e1483cfbe5.vir,0
0c2a3b9e1bf7732494d0ddbb9a17c5c0.vir,0
0c2cfb9570bb7c622af78711f53e313c.vir,0
0c2dc17c9a00ac6b2415ecc0b3982ef4.vir,1
0c2ddf4c0ced369aadfb8a227ba702df.vir,0
0c2ec39b91a9dd6a1927e975ba459cb7.vir,0
0c3498526999e3654096d75729136556.vir,1
0c4182c519aa17a85e2e90698dcd8d99.vir,0
0c41dca812d848129dbe0f147e943ad6.vir,1
0c4813c52e381a84395f9ef43e5d9703.vir,1
0c4b0c52003b648d0649f7a4ae0168fc.vir,1
0c4b8e4f296ada1d7543d0cf00147328.vir,1
0c4f29aba7670256f4abcd11448718cd.vir,1
0c53358f94aa44542b98ab0ac01ea0c2.vir,0
0c594c74c57768cf8182215fa50b16a9.vir,1
0c59736e0ff580902a4b136a5dd5a9cf.vir,1
0c5ede5d183d5e66f03d64bfce94b73d.vir,1
0c69aa7ec3a5bae83ee5200a9ab58c17.vir,1
0c6b8e9a5a1b1ffcdb7864978067921d.vir,1
0c7628a0e5ca7e0106e2f2ea94cd5a28.vir,1
0c7ad0bf6d42a0a29e846ea1d15f0608.vir,0
0c83544b76a1224756c6ad9a939de1e9.vir,0
